game_id,play_date,household_type,format,n_players,has_player_under_10,duration_minutes,outcome,winner_position,n_bankruptcies,minutes_to_first_bankruptcy,most_landed_property_group,rule_dispute_count,house_rule_free_parking_jackpot,house_rule_no_auctions,house_rule_double_go_money,house_rule_starting_money_increased,house_rule_speed_die,kid_enjoyment_score,adult_enjoyment_score,would_play_again_score
GM-00408,2025-04-25,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,335,ABANDONED,,1,157,ORANGE,1,TRUE,FALSE,TRUE,TRUE,FALSE,2.3,1.9,1.0
GM-00761,2025-04-25,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,130,COMPLETED,3,3,75,MAGENTA,4,TRUE,TRUE,FALSE,FALSE,FALSE,4.1,3.4,3.4
GM-00912,2025-04-25,FAMILY_WITH_KIDS,IN_PERSON,3,FALSE,69,ABANDONED,,1,34,YELLOW,1,FALSE,TRUE,FALSE,FALSE,FALSE,4.3,2.7,2.1
GM-00926,2025-04-25,ADULTS_ONLY,IN_PERSON,4,FALSE,84,COMPLETED,1,3,60,GREEN,0,TRUE,TRUE,FALSE,FALSE,FALSE,,4.2,3.8
GM-00928,2025-04-25,FRIENDS_GROUP,IN_PERSON,3,FALSE,171,COMPLETED,2,2,99,ORANGE,1,TRUE,TRUE,FALSE,TRUE,FALSE,,3.8,4.0
GM-00033,2025-04-26,GAME_GROUP_ENTHUSIAST,IN_PERSON,6,FALSE,114,TIME_LIMIT_REACHED,,1,76,RED,4,TRUE,FALSE,FALSE,FALSE,FALSE,,3.5,3.2
GM-00102,2025-04-26,ADULTS_ONLY,IN_PERSON,2,FALSE,44,COMPLETED,2,1,32,RED,1,FALSE,TRUE,FALSE,TRUE,FALSE,,3.5,3.0
GM-00192,2025-04-26,FRIENDS_GROUP,IN_PERSON,3,FALSE,82,COMPLETED,1,2,59,DARK_BLUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,,3.9,3.6
GM-00229,2025-04-26,ADULTS_ONLY,IN_PERSON,2,FALSE,141,COMPLETED,2,1,76,YELLOW,0,TRUE,TRUE,TRUE,TRUE,FALSE,,3.1,3.4
GM-00947,2025-04-26,FAMILY_WITH_KIDS,DIGITAL_APP,4,TRUE,165,COMPLETED,4,3,113,YELLOW,4,TRUE,FALSE,TRUE,FALSE,FALSE,3.2,3.5,3.4
GM-00136,2025-04-27,ADULTS_ONLY,IN_PERSON,2,FALSE,29,COMPLETED,2,1,21,GREEN,5,FALSE,TRUE,FALSE,FALSE,FALSE,,3.5,3.1
GM-00351,2025-04-27,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,70,COMPLETED,4,3,38,ORANGE,1,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,3.3,2.8
GM-00358,2025-04-27,ADULTS_ONLY,IN_PERSON,5,FALSE,97,COMPLETED,3,4,57,RAILROADS,3,TRUE,FALSE,FALSE,FALSE,FALSE,,3.3,3.4
GM-00606,2025-04-27,ADULTS_ONLY,IN_PERSON,4,FALSE,158,COMPLETED,3,3,78,LIGHT_BLUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,,3.5,3.0
GM-00966,2025-04-27,FRIENDS_GROUP,IN_PERSON,3,FALSE,120,COMPLETED,2,2,66,DARK_BLUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,,3.2,2.9
GM-00006,2025-04-28,ADULTS_ONLY,IN_PERSON,4,FALSE,184,COMPLETED,3,3,83,MAGENTA,4,FALSE,TRUE,FALSE,FALSE,FALSE,,2.8,2.6
GM-00572,2025-04-28,MULTIGEN,IN_PERSON,2,FALSE,65,COMPLETED,1,1,45,RED,1,TRUE,TRUE,FALSE,FALSE,FALSE,4.4,4.0,4.1
GM-00160,2025-04-29,FAMILY_WITH_KIDS,IN_PERSON,2,TRUE,134,ABANDONED,,1,95,MAGENTA,3,TRUE,FALSE,TRUE,FALSE,FALSE,2.9,2.6,2.3
GM-00246,2025-04-29,MULTIGEN,IN_PERSON,6,FALSE,108,COMPLETED,4,5,61,YELLOW,1,TRUE,FALSE,FALSE,FALSE,TRUE,3.8,3.2,2.8
GM-00555,2025-04-29,FAMILY_WITH_KIDS,IN_PERSON,6,FALSE,274,ABANDONED,,0,,MAGENTA,0,TRUE,TRUE,FALSE,FALSE,FALSE,1.5,1.9,1.6
GM-00613,2025-04-29,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,187,COMPLETED,1,3,133,BROWN,2,TRUE,TRUE,TRUE,FALSE,FALSE,2.8,3.1,3.4
GM-00687,2025-04-29,GAME_GROUP_ENTHUSIAST,IN_PERSON,4,FALSE,136,TIME_LIMIT_REACHED,,1,83,BROWN,2,TRUE,TRUE,FALSE,FALSE,FALSE,,4.5,4.1
GM-00704,2025-04-29,FAMILY_WITH_KIDS,DIGITAL_APP,6,TRUE,281,ABANDONED,,0,,GREEN,2,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,2.1,1.5
GM-00244,2025-04-30,GAME_GROUP_ENTHUSIAST,IN_PERSON,2,FALSE,100,COMPLETED,1,1,47,GREEN,3,TRUE,FALSE,FALSE,FALSE,FALSE,,4.3,4.6
GM-00476,2025-04-30,ADULTS_ONLY,IN_PERSON,2,FALSE,149,COMPLETED,2,1,74,RED,4,TRUE,FALSE,FALSE,FALSE,FALSE,,3.2,3.1
GM-00726,2025-04-30,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,183,ABANDONED,,0,,BROWN,0,TRUE,TRUE,FALSE,TRUE,FALSE,3.1,1.9,1.1
GM-00835,2025-04-30,MULTIGEN,IN_PERSON,4,TRUE,43,ABANDONED,,0,,GREEN,0,FALSE,FALSE,FALSE,FALSE,TRUE,4.2,3.6,2.9
GM-00473,2025-05-01,ADULTS_ONLY,IN_PERSON,2,FALSE,24,COMPLETED,2,1,13,RED,0,FALSE,FALSE,FALSE,FALSE,FALSE,,3.6,3.6
GM-00718,2025-05-01,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,57,COMPLETED,2,3,26,YELLOW,4,TRUE,TRUE,FALSE,FALSE,TRUE,3.8,3.6,3.8
GM-00804,2025-05-01,GAME_GROUP_ENTHUSIAST,IN_PERSON,5,FALSE,157,COMPLETED,4,4,79,RED,0,TRUE,FALSE,FALSE,FALSE,FALSE,,3.9,3.5
GM-00035,2025-05-02,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,136,COMPLETED,4,3,99,RED,4,FALSE,TRUE,FALSE,FALSE,FALSE,4.1,3.6,3.2
GM-00084,2025-05-02,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,389,COMPLETED,2,4,250,RED,1,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,3.2,3.4
GM-00037,2025-05-03,ADULTS_ONLY,IN_PERSON,4,FALSE,302,ABANDONED,,0,,ORANGE,2,TRUE,TRUE,FALSE,FALSE,FALSE,,2.3,2.1
GM-00785,2025-05-03,ADULTS_ONLY,IN_PERSON,3,FALSE,65,COMPLETED,2,2,41,LIGHT_BLUE,1,FALSE,TRUE,FALSE,FALSE,TRUE,,3.9,3.9
GM-00984,2025-05-03,GAME_GROUP_ENTHUSIAST,IN_PERSON,4,FALSE,116,COMPLETED,2,3,86,RAILROADS,0,FALSE,FALSE,TRUE,FALSE,FALSE,,3.6,3.8
GM-00479,2025-05-04,ADULTS_ONLY,DIGITAL_APP,5,FALSE,235,ABANDONED,,0,,RED,1,TRUE,FALSE,FALSE,FALSE,FALSE,,2.1,1.8
GM-00542,2025-05-04,MULTIGEN,DIGITAL_APP,3,TRUE,81,COMPLETED,3,2,56,MAGENTA,1,TRUE,TRUE,FALSE,TRUE,FALSE,4.1,3.8,3.5
GM-00654,2025-05-04,FAMILY_WITH_KIDS,VIDEO_CALL,4,TRUE,105,COMPLETED,1,3,73,DARK_BLUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,3.2,3.9,3.5
GM-00763,2025-05-04,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,171,COMPLETED,1,3,105,LIGHT_BLUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,2.5,3.0,2.6
GM-00842,2025-05-04,FAMILY_WITH_KIDS,DIGITAL_APP,3,TRUE,216,ABANDONED,,2,152,RAILROADS,4,FALSE,FALSE,TRUE,FALSE,FALSE,1.6,2.8,2.2
GM-00019,2025-05-05,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,36,COMPLETED,3,3,17,RED,4,FALSE,FALSE,FALSE,FALSE,FALSE,3.6,3.3,3.5
GM-00239,2025-05-05,FAMILY_WITH_KIDS,IN_PERSON,3,TRUE,108,COMPLETED,1,2,63,GREEN,2,FALSE,TRUE,FALSE,FALSE,FALSE,4.1,3.6,3.5
GM-00425,2025-05-05,FAMILY_WITH_KIDS,IN_PERSON,3,TRUE,89,COMPLETED,2,2,43,ORANGE,4,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,3.4,2.9
GM-00800,2025-05-05,GAME_GROUP_ENTHUSIAST,IN_PERSON,4,FALSE,223,COMPLETED,3,3,104,GREEN,0,TRUE,FALSE,TRUE,FALSE,FALSE,,4.0,3.6
GM-00081,2025-05-06,ADULTS_ONLY,IN_PERSON,6,FALSE,148,ABANDONED,,2,108,YELLOW,2,FALSE,TRUE,FALSE,TRUE,FALSE,,2.6,1.7
GM-00162,2025-05-06,MULTIGEN,IN_PERSON,4,TRUE,125,ABANDONED,,1,80,RAILROADS,1,FALSE,TRUE,FALSE,FALSE,FALSE,3.7,3.0,2.3
GM-00632,2025-05-06,GAME_GROUP_ENTHUSIAST,IN_PERSON,2,FALSE,73,COMPLETED,2,1,53,MAGENTA,2,TRUE,FALSE,FALSE,FALSE,FALSE,,3.4,3.7
GM-00766,2025-05-06,FRIENDS_GROUP,DIGITAL_APP,6,FALSE,186,COMPLETED,1,5,85,BROWN,3,TRUE,TRUE,FALSE,FALSE,FALSE,,2.5,2.6
GM-00816,2025-05-06,FAMILY_WITH_KIDS,DIGITAL_APP,3,TRUE,226,ABANDONED,,0,,RED,0,TRUE,TRUE,TRUE,FALSE,FALSE,2.0,2.8,2.6
GM-00902,2025-05-06,FAMILY_WITH_KIDS,IN_PERSON,5,FALSE,140,COMPLETED,5,4,83,GREEN,2,TRUE,TRUE,FALSE,FALSE,FALSE,3.6,3.0,3.1
GM-00979,2025-05-06,FRIENDS_GROUP,DIGITAL_APP,4,FALSE,193,COMPLETED,3,3,109,ORANGE,1,FALSE,FALSE,TRUE,FALSE,FALSE,,3.2,3.3
GM-00139,2025-05-07,ADULTS_ONLY,IN_PERSON,5,FALSE,124,COMPLETED,4,4,73,LIGHT_BLUE,5,FALSE,TRUE,FALSE,TRUE,FALSE,,3.1,2.9
GM-00776,2025-05-07,FAMILY_WITH_KIDS,IN_PERSON,6,TRUE,211,ABANDONED,,0,,GREEN,1,FALSE,FALSE,TRUE,FALSE,TRUE,2.3,2.2,1.7
GM-00057,2025-05-08,ADULTS_ONLY,IN_PERSON,6,FALSE,184,ABANDONED,,1,120,YELLOW,1,FALSE,FALSE,TRUE,TRUE,FALSE,,2.7,2.0
GM-00296,2025-05-08,FRIENDS_GROUP,IN_PERSON,6,FALSE,318,TIME_LIMIT_REACHED,,0,,ORANGE,1,TRUE,TRUE,FALSE,TRUE,TRUE,,3.0,2.6
GM-00345,2025-05-08,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,119,COMPLETED,3,3,71,ORANGE,1,FALSE,FALSE,TRUE,FALSE,FALSE,3.8,4.1,3.8
GM-00447,2025-05-08,GAME_GROUP_ENTHUSIAST,DIGITAL_APP,4,FALSE,95,COMPLETED,2,3,49,GREEN,4,FALSE,TRUE,FALSE,TRUE,FALSE,,3.8,3.5
GM-00643,2025-05-08,FRIENDS_GROUP,IN_PERSON,4,FALSE,100,COMPLETED,2,3,58,YELLOW,0,TRUE,TRUE,FALSE,FALSE,FALSE,,3.7,3.8
GM-00697,2025-05-08,GAME_GROUP_ENTHUSIAST,IN_PERSON,4,FALSE,153,ABANDONED,,2,109,MAGENTA,2,TRUE,TRUE,FALSE,FALSE,FALSE,,3.1,2.7
GM-00886,2025-05-08,FRIENDS_GROUP,IN_PERSON,5,FALSE,214,ABANDONED,,0,,DARK_BLUE,0,TRUE,TRUE,TRUE,TRUE,FALSE,,2.3,1.7
GM-00207,2025-05-09,ADULTS_ONLY,DIGITAL_APP,4,FALSE,86,ABANDONED,,0,,MAGENTA,1,FALSE,FALSE,FALSE,FALSE,FALSE,,3.4,3.0
GM-00214,2025-05-09,FAMILY_WITH_KIDS,DIGITAL_APP,3,TRUE,142,COMPLETED,2,2,77,GREEN,3,TRUE,FALSE,FALSE,FALSE,FALSE,3.2,3.1,3.0
GM-00564,2025-05-09,FRIENDS_GROUP,IN_PERSON,3,FALSE,104,COMPLETED,2,2,52,RAILROADS,1,FALSE,FALSE,TRUE,FALSE,FALSE,,4.2,3.8
GM-00653,2025-05-09,FAMILY_WITH_KIDS,IN_PERSON,6,TRUE,322,ABANDONED,,2,181,BROWN,3,TRUE,FALSE,TRUE,FALSE,FALSE,1.4,2.6,2.3
GM-00903,2025-05-09,ADULTS_ONLY,IN_PERSON,6,FALSE,372,COMPLETED,6,5,203,RAILROADS,3,TRUE,FALSE,FALSE,FALSE,FALSE,,3.2,3.2
GM-00077,2025-05-10,ADULTS_ONLY,IN_PERSON,2,FALSE,69,COMPLETED,2,1,48,DARK_BLUE,0,TRUE,TRUE,FALSE,TRUE,FALSE,,4.1,4.0
GM-00086,2025-05-10,ADULTS_ONLY,DIGITAL_APP,4,FALSE,109,COMPLETED,1,3,75,RAILROADS,4,FALSE,FALSE,FALSE,FALSE,FALSE,,4.1,3.8
GM-00279,2025-05-10,ADULTS_ONLY,VIDEO_CALL,6,FALSE,153,COMPLETED,5,5,108,ORANGE,2,FALSE,FALSE,TRUE,FALSE,TRUE,,3.8,4.0
GM-00609,2025-05-10,FAMILY_WITH_KIDS,IN_PERSON,6,TRUE,250,ABANDONED,,1,144,MAGENTA,2,TRUE,FALSE,FALSE,FALSE,FALSE,2.1,2.4,1.8
GM-00737,2025-05-10,ADULTS_ONLY,IN_PERSON,2,FALSE,49,COMPLETED,2,1,28,BROWN,1,TRUE,FALSE,FALSE,TRUE,FALSE,,3.2,3.2
GM-00985,2025-05-10,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,166,COMPLETED,4,3,121,ORANGE,1,FALSE,TRUE,FALSE,FALSE,FALSE,3.3,3.8,3.9
GM-00379,2025-05-11,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,118,ABANDONED,,1,63,LIGHT_BLUE,3,TRUE,FALSE,TRUE,FALSE,FALSE,3.5,3.1,2.5
GM-00483,2025-05-11,ADULTS_ONLY,IN_PERSON,4,FALSE,172,COMPLETED,4,3,112,ORANGE,1,TRUE,TRUE,FALSE,FALSE,FALSE,,3.8,3.4
GM-00498,2025-05-11,FRIENDS_GROUP,DIGITAL_APP,3,FALSE,113,ABANDONED,,0,,RED,1,TRUE,TRUE,FALSE,FALSE,FALSE,,3.2,2.6
GM-00524,2025-05-11,ADULTS_ONLY,DIGITAL_APP,4,FALSE,157,COMPLETED,2,3,101,LIGHT_BLUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,,3.8,4.0
GM-00911,2025-05-11,ADULTS_ONLY,IN_PERSON,4,FALSE,238,ABANDONED,,0,,YELLOW,1,TRUE,TRUE,FALSE,FALSE,FALSE,,2.3,1.7
GM-00041,2025-05-12,GAME_GROUP_ENTHUSIAST,IN_PERSON,4,FALSE,192,COMPLETED,2,3,125,ORANGE,3,TRUE,TRUE,FALSE,FALSE,FALSE,,4.0,3.8
GM-00056,2025-05-12,ADULTS_ONLY,IN_PERSON,3,FALSE,72,TIME_LIMIT_REACHED,,1,37,GREEN,0,TRUE,FALSE,FALSE,FALSE,FALSE,,3.6,3.8
GM-00068,2025-05-12,MULTIGEN,IN_PERSON,3,FALSE,155,COMPLETED,3,2,95,ORANGE,2,TRUE,FALSE,FALSE,FALSE,FALSE,2.5,3.3,2.8
GM-00189,2025-05-12,ADULTS_ONLY,DIGITAL_APP,4,FALSE,95,ABANDONED,,2,60,RAILROADS,1,TRUE,FALSE,FALSE,FALSE,FALSE,,3.2,2.4
GM-00616,2025-05-12,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,59,COMPLETED,3,3,38,BROWN,2,FALSE,TRUE,FALSE,FALSE,FALSE,4.8,3.6,3.9
GM-00824,2025-05-12,FAMILY_WITH_KIDS,DIGITAL_APP,5,TRUE,182,ABANDONED,,1,111,ORANGE,2,TRUE,TRUE,FALSE,FALSE,FALSE,2.8,1.9,1.8
GM-00457,2025-05-13,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,87,COMPLETED,4,3,48,DARK_BLUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,3.7,3.3
GM-00705,2025-05-13,ADULTS_ONLY,IN_PERSON,5,FALSE,191,ABANDONED,,0,,RED,2,TRUE,TRUE,FALSE,FALSE,FALSE,,1.9,1.3
GM-00734,2025-05-13,ADULTS_ONLY,IN_PERSON,4,FALSE,304,ABANDONED,,1,191,RAILROADS,0,TRUE,FALSE,TRUE,FALSE,FALSE,,1.9,1.5
GM-00755,2025-05-13,FAMILY_WITH_KIDS,IN_PERSON,2,TRUE,46,ABANDONED,,1,27,DARK_BLUE,3,FALSE,TRUE,FALSE,FALSE,FALSE,4.3,3.6,3.0
GM-00896,2025-05-13,FRIENDS_GROUP,IN_PERSON,4,FALSE,87,COMPLETED,1,3,39,MAGENTA,0,FALSE,TRUE,FALSE,FALSE,FALSE,,3.8,3.9
GM-00967,2025-05-13,FAMILY_WITH_KIDS,IN_PERSON,3,TRUE,73,COMPLETED,1,2,47,BROWN,2,TRUE,TRUE,FALSE,FALSE,FALSE,4.1,3.4,3.5
GM-00474,2025-05-14,ADULTS_ONLY,IN_PERSON,4,FALSE,139,ABANDONED,,2,95,YELLOW,3,TRUE,TRUE,FALSE,FALSE,FALSE,,3.1,2.3
GM-00071,2025-05-15,FAMILY_WITH_KIDS,IN_PERSON,3,TRUE,72,COMPLETED,2,2,37,ORANGE,2,TRUE,TRUE,FALSE,FALSE,FALSE,4.8,3.4,3.1
GM-00300,2025-05-15,FRIENDS_GROUP,IN_PERSON,5,FALSE,156,COMPLETED,4,4,105,RAILROADS,2,TRUE,TRUE,FALSE,TRUE,FALSE,,3.2,2.8
GM-00501,2025-05-15,ADULTS_ONLY,VIDEO_CALL,6,FALSE,87,COMPLETED,5,5,46,GREEN,0,FALSE,TRUE,FALSE,FALSE,FALSE,,3.3,3.1
GM-00899,2025-05-15,MULTIGEN,IN_PERSON,4,FALSE,195,COMPLETED,4,3,109,GREEN,3,TRUE,TRUE,FALSE,FALSE,FALSE,3.3,2.7,2.7
GM-00190,2025-05-16,ADULTS_ONLY,IN_PERSON,6,FALSE,330,ABANDONED,,0,,RED,1,TRUE,TRUE,FALSE,FALSE,FALSE,,2.2,2.0
GM-00320,2025-05-16,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,111,COMPLETED,1,4,75,ORANGE,1,TRUE,TRUE,FALSE,FALSE,FALSE,3.9,3.5,3.2
GM-00401,2025-05-16,FAMILY_WITH_KIDS,IN_PERSON,3,FALSE,85,ABANDONED,,0,,ORANGE,2,TRUE,TRUE,FALSE,FALSE,FALSE,3.7,3.2,3.1
GM-00144,2025-05-17,FRIENDS_GROUP,IN_PERSON,4,FALSE,146,COMPLETED,4,3,106,BROWN,3,FALSE,FALSE,TRUE,FALSE,FALSE,,3.6,3.7
GM-00322,2025-05-17,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,257,TIME_LIMIT_REACHED,,1,137,MAGENTA,2,TRUE,TRUE,FALSE,TRUE,FALSE,2.7,2.6,2.8
GM-00584,2025-05-17,FAMILY_WITH_KIDS,IN_PERSON,6,TRUE,333,ABANDONED,,1,158,RAILROADS,6,TRUE,TRUE,FALSE,FALSE,FALSE,1.5,1.9,1.7
GM-00866,2025-05-17,FAMILY_WITH_KIDS,IN_PERSON,2,TRUE,40,ABANDONED,,0,,DARK_BLUE,1,TRUE,TRUE,FALSE,FALSE,TRUE,4.2,3.0,2.7
GM-00350,2025-05-18,FRIENDS_GROUP,IN_PERSON,2,FALSE,142,COMPLETED,1,1,102,DARK_BLUE,0,FALSE,TRUE,FALSE,FALSE,FALSE,,3.8,3.9
GM-00495,2025-05-19,ADULTS_ONLY,IN_PERSON,2,FALSE,101,COMPLETED,2,1,64,GREEN,2,TRUE,FALSE,FALSE,FALSE,FALSE,,3.6,3.4
GM-00171,2025-05-20,FRIENDS_GROUP,VIDEO_CALL,3,FALSE,154,COMPLETED,3,2,77,RED,0,TRUE,FALSE,TRUE,FALSE,FALSE,,3.1,3.0
GM-00276,2025-05-20,ADULTS_ONLY,DIGITAL_APP,6,FALSE,249,ABANDONED,,0,,MAGENTA,1,TRUE,FALSE,FALSE,FALSE,FALSE,,2.7,2.5
GM-00323,2025-05-20,ADULTS_ONLY,IN_PERSON,4,FALSE,85,COMPLETED,1,3,53,ORANGE,1,FALSE,FALSE,FALSE,TRUE,FALSE,,3.7,3.5
GM-00732,2025-05-20,ADULTS_ONLY,IN_PERSON,3,FALSE,69,COMPLETED,2,2,37,GREEN,1,TRUE,TRUE,FALSE,FALSE,TRUE,,3.4,3.0
GM-00805,2025-05-20,ADULTS_ONLY,IN_PERSON,5,FALSE,71,COMPLETED,4,4,48,LIGHT_BLUE,0,FALSE,FALSE,FALSE,FALSE,TRUE,,3.5,3.2
GM-00941,2025-05-20,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,87,COMPLETED,1,3,54,UTILITIES,1,TRUE,FALSE,FALSE,TRUE,TRUE,4.5,3.2,3.3
GM-00004,2025-05-21,FRIENDS_GROUP,IN_PERSON,4,FALSE,150,TIME_LIMIT_REACHED,,0,,GREEN,1,FALSE,FALSE,FALSE,FALSE,FALSE,,3.6,3.3
GM-00248,2025-05-21,ADULTS_ONLY,IN_PERSON,6,FALSE,299,ABANDONED,,2,192,BROWN,2,TRUE,TRUE,TRUE,FALSE,FALSE,,2.5,2.1
GM-00540,2025-05-21,FAMILY_WITH_KIDS,DIGITAL_APP,4,TRUE,47,COMPLETED,2,3,27,ORANGE,2,FALSE,TRUE,FALSE,FALSE,FALSE,4.4,3.6,3.6
GM-00169,2025-05-22,ADULTS_ONLY,DIGITAL_APP,5,FALSE,159,COMPLETED,4,4,73,UTILITIES,4,FALSE,TRUE,TRUE,FALSE,FALSE,,3.1,2.9
GM-00480,2025-05-22,FAMILY_WITH_KIDS,DIGITAL_APP,6,FALSE,147,COMPLETED,3,5,92,LIGHT_BLUE,3,FALSE,TRUE,TRUE,FALSE,FALSE,4.0,3.1,2.7
GM-00040,2025-05-23,FRIENDS_GROUP,IN_PERSON,5,FALSE,95,ABANDONED,,2,65,LIGHT_BLUE,2,FALSE,TRUE,FALSE,TRUE,TRUE,,3.5,3.2
GM-00384,2025-05-23,MULTIGEN,IN_PERSON,4,TRUE,232,COMPLETED,4,3,124,DARK_BLUE,5,TRUE,TRUE,TRUE,FALSE,FALSE,2.9,2.3,1.8
GM-00485,2025-05-23,FRIENDS_GROUP,IN_PERSON,5,FALSE,111,ABANDONED,,2,61,GREEN,0,FALSE,TRUE,FALSE,TRUE,FALSE,,3.3,2.9
GM-00828,2025-05-23,GAME_GROUP_ENTHUSIAST,IN_PERSON,2,FALSE,59,COMPLETED,1,1,38,ORANGE,4,FALSE,FALSE,FALSE,FALSE,FALSE,,3.7,3.3
GM-00937,2025-05-23,FAMILY_WITH_KIDS,IN_PERSON,4,FALSE,71,COMPLETED,2,3,44,LIGHT_BLUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,4.5,4.1,3.8
GM-00116,2025-05-24,MULTIGEN,IN_PERSON,6,FALSE,208,ABANDONED,,0,,ORANGE,1,TRUE,FALSE,FALSE,FALSE,FALSE,1.9,2.6,2.5
GM-00234,2025-05-24,ADULTS_ONLY,DIGITAL_APP,3,FALSE,111,COMPLETED,3,2,78,ORANGE,4,TRUE,FALSE,FALSE,FALSE,TRUE,,3.2,2.8
GM-00235,2025-05-24,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,63,COMPLETED,2,3,28,GREEN,1,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,3.4,3.5
GM-00682,2025-05-25,MULTIGEN,IN_PERSON,2,FALSE,107,COMPLETED,1,1,72,ORANGE,0,FALSE,FALSE,TRUE,FALSE,FALSE,3.2,3.4,3.1
GM-00684,2025-05-25,ADULTS_ONLY,IN_PERSON,6,FALSE,224,COMPLETED,2,5,167,RAILROADS,3,TRUE,FALSE,FALSE,TRUE,FALSE,,2.7,2.7
GM-00226,2025-05-26,ADULTS_ONLY,IN_PERSON,5,FALSE,125,ABANDONED,,0,,LIGHT_BLUE,0,TRUE,TRUE,FALSE,TRUE,FALSE,,2.6,2.3
GM-00812,2025-05-26,ADULTS_ONLY,IN_PERSON,5,FALSE,138,COMPLETED,2,4,77,YELLOW,1,TRUE,TRUE,FALSE,TRUE,FALSE,,3.2,2.8
GM-00387,2025-05-27,GAME_GROUP_ENTHUSIAST,IN_PERSON,4,FALSE,133,ABANDONED,,0,,RED,1,TRUE,TRUE,FALSE,FALSE,FALSE,,3.1,2.3
GM-00493,2025-05-27,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,93,ABANDONED,,1,58,UTILITIES,4,TRUE,TRUE,TRUE,FALSE,FALSE,3.3,3.5,3.4
GM-00514,2025-05-27,FAMILY_WITH_KIDS,IN_PERSON,4,TRUE,69,COMPLETED,4,3,37,ORANGE,2,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,3.5,3.6
GM-00927,2025-05-27,ADULTS_ONLY,IN_PERSON,4,FALSE,182,COMPLETED,3,3,89,ORANGE,3,TRUE,FALSE,FALSE,FALSE,FALSE,,3.3,3.1
GM-00263,2025-05-28,FAMILY_WITH_KIDS,IN_PERSON,5,TRUE,214,ABANDONED,,2,135,RAILROADS,1,TRUE,FALSE,FALSE,FALSE,FALSE,1.6,2.2,1.6
GM-00468,2025-05-28,ADULTS_ONLY,IN_PERSON,3,FALSE,165,ABANDONED,,2,82,BROWN,0,TRUE,FALSE,TRUE,FALSE,FALSE,,2.7,2.5
GM-00164,2025-05-29,FAMILY_WITH_KIDS,IN_PERSON,2,FALSE,90,COMPLETED,2,1,57,RAILROADS,2,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,4.0,4.2
GM-00203,2025-05-29,MULTIGEN,IN_PERSON,4,FALSE,237,COMPLETED,4,3,136,ORANGE,0,TRUE,TRUE,FALSE,FALSE,FALSE,2.3,2.6,2.6
GM-00957,2025-05-29,ADULTS_ONLY,IN_PERSON,4,FALSE,106,ABANDONED,,0,,YELLOW,3,TRUE,TRUE,FALSE,FALSE,FALSE,,3.2,2.3
GM-00173,2025-05-30,GAME_GROUP_ENTHUSIAST,IN_PERSON,3,FALSE,121,ABANDONED,,0,,ORANGE,1,TRUE,TRUE,FALSE,TRUE,FALSE,,3.3,3.1
GM-00236,2025-05-30,FRIENDS_GROUP,IN_PERSON,3,FALSE,71,COMPLETED,3,2,42,RED,2,TRUE,TRUE,FALSE,FALSE,FALSE,,3.4,3.2
GM-00411,2025-05-30,FAMILY_WITH_KIDS,DIGITAL_APP,4,TRUE,162,ABANDONED,,0,,ORANGE,1,TRUE,FALSE,FALSE,FALSE,FALSE,2.5,3.3,2.8
GM-00459,2025-05-30,FAMILY_WITH_KIDS,IN_PERSON,2,TRUE,21,COMPLETED,1,1,12,YELLOW,1,FALSE,FALSE,FALSE,FALSE,TRUE,4.1,4.2,3.8
